INT.date,SRP,TP,TSS,NO23,TKN,CHL,SIL
11/13/1976,94.54411902,172.6457826,7810.166354,5795.965557,13934.98102,171823.6598,41517.20009
11/14/1976,96.06325893,161.386275,8837.819821,5187.415982,13026.17791,165997.3114,38809.55661
11/15/1976,95.25900839,155.7118406,10625.04324,4946.14082,12420.30917,157910.1254,37004.46095
11/16/1976,91.59520037,157.5437446,12456.94725,5532.350103,12420.30917,159375.6487,37004.46095
11/17/1976,80.60377633,117.2418565,12090.56645,4836.22658,12420.30917,156078.2214,37004.46095
11/18/1976,68.80810174,100.0845116,10321.21526,4128.486105,10602.70295,133237.5061,31589.17398
11/19/1976,66.84215598,97.22495415,10026.3234,4010.529359,10299.76858,129430.7202,30686.62615
11/20/1976,430.5421223,3302.788884,10616.10713,3361.767257,9996.834211,125623.9343,29784.07833
11/21/1976,417.4953914,3202.704372,10294.40691,3259.895522,9693.899841,120101.414,28881.5305
11/22/1976,352.2617365,2702.281814,8685.905831,2750.536846,8179.22799,101335.568,24368.79136
11/23/1976,192.8414072,192.8414072,7667.18848,2578.963398,7876.29362,97582.39884,23466.24353
11/24/1976,151.0203792,125.4630842,8364.205615,2648.665111,7876.29362,96653.04266,23466.24353
11/25/1976,116.1695224,81.3186657,7899.527525,2509.261684,7876.29362,93864.97412,23466.24353
11/26/1976,178.8117034,168.4458075,24100.70784,2980.195056,8785.09673,107805.3168,26173.88701
11/27/1976,109.1099899,97.31431532,23886.24103,2801.472714,9996.834211,120905.6645,29784.07833
11/28/1976,71.48893688,60.05070698,14583.74312,2602.197302,9693.899841,110092.9628,28881.5305
11/29/1976,69.70171346,29.48918646,9114.839452,2546.793376,9088.031101,106697.2383,27076.43484
11/30/1976,65.05493256,27.5232407,8507.183488,2377.007151,8482.16236,99584.08907,25271.33919
12/1/1976,62.73154211,26.54026782,8203.355507,2292.114039,8179.22799,96027.51446,24368.79136
12/2/1976,60.40815166,25.55729493,7899.527525,2207.220926,7876.29362,92470.93985,23466.24353
12/3/1976,58.08476121,24.57432205,7595.699543,2122.327814,7573.35925,88914.36524,22563.6957
12/4/1976,72.91871561,141.548095,7720.805183,2273.348193,7270.42488,90290.52728,21661.14787
12/5/1976,69.8804358,135.6502577,7399.104967,2178.625351,6967.49051,86528.42197,20758.60005
12/6/1976,69.8804358,135.6502577,7399.104967,2178.625351,6967.49051,86528.42197,20758.60005
12/7/1976,66.84215598,129.7524204,7077.404751,2083.90251,6664.55614,82766.31667,19856.05222
12/8/1976,72.73999327,174.969173,6291.026445,2614.707866,6782.512886,85715.23532,19856.05222
12/9/1976,45.21675257,84.53566786,14941.18781,2929.259189,6880.810174,83552.69498,19856.05222
12/10/1976,43.16144564,80.6931375,14262.04291,2796.111044,6568.046076,79754.8452,18953.50439
12/11/1976,93.82922965,157.6331058,10508.87372,2552.155047,7112.255608,79379.52828,18953.50439
12/12/1976,89.3611711,116.1695224,4289.336213,2573.601728,5844.22059,85965.44659,18050.95656
12/13/1976,169.7862251,85.78672425,7416.977201,2895.301944,6398.259851,87305.86416,18050.95656
12/14/1976,44.68058555,44.68058555,8399.950083,2841.685241,1501.267674,88288.83704,18050.95656
12/15/1976,60.76559635,64.34004319,7863.783056,2412.75162,982.9728821,84893.11254,18050.95656
12/16/1976,67.91449003,76.40380129,7300.807679,2139.306436,882.8883704,78271.44976,17148.40873
12/17/1976,69.61235228,67.91449003,7640.380129,2275.135416,1069.653218,78950.59466,17148.40873
12/18/1976,32.25938277,30.56152051,6961.235228,2444.921641,899.8669929,76234.01506,17148.40873
12/19/1976,48.25503239,54.68903671,7238.254859,2251.901512,739.9104967,75277.85053,16245.86091
12/20/1976,127.0715853,194.6286306,9972.706694,2469.049157,1584.373564,83481.20604,16245.86091
12/21/1976,57.90603887,101.335568,3860.402591,2316.241555,1206.37581,74956.15032,16245.86091
12/22/1976,56.29753779,80.42505399,1930.201296,2621.85676,1045.525702,80907.60431,16245.86091
12/23/1976,59.51453995,94.9015637,2251.901512,2412.75162,2139.306436,86376.50798,16245.86091
12/24/1976,86.59097479,145.8374312,10178.23739,2612.920643,1595.096904,99047.92204,15343.31308
12/25/1976,59.24645644,116.973773,10178.23739,2217.944267,1488.75711,99199.83603,15343.31308
12/26/1976,54.68903671,132.1651721,2582.537845,2066.030276,1473.565711,98592.18007,15343.31308
12/27/1976,80.51441516,139.7608716,5165.075689,2339.475459,1503.94851,96313.47021,15343.31308
12/28/1976,91.14839452,139.7608716,8811.01147,2461.006652,1443.182913,100111.32,15343.31308
12/29/1976,85.78672425,115.8120777,6576.982193,2444.921641,1544.161037,91934.77282,14440.76525
12/30/1976,104.3738478,141.548095,10866.31841,2645.090664,1544.161037,94937.30817,14440.76525
12/31/1976,104.3738478,141.548095,10866.31841,2645.090664,1544.161037,94937.30817,14440.76525
1/1/1977,85.78672425,122.9609714,10866.31841,2602.197302,2988.237561,88503.30385,14440.76525
1/2/1977,65.68046076,103.2121526,9516.964722,2372.539093,1259.992512,79218.67818,13538.21742
1/3/1977,69.70171346,101.871735,7037.192224,2365.837005,1259.992512,81631.4298,13538.21742
1/4/1977,52.27628509,75.06338372,6165.920806,2359.134917,1259.992512,80291.01223,13538.21742
1/5/1977,65.68046076,83.10588912,8176.547155,2439.559971,1259.992512,80291.01223,13538.21742
1/6/1977,62.99962562,81.76547155,2010.62635,2533.389201,1259.992512,71176.17278,13538.21742
1/7/1977,119.2971634,125.9992512,2278.709863,2533.389201,1259.992512,71444.25629,13538.21742
1/8/1977,86.32289128,97.58239884,3878.274826,2377.007151,1175.993012,65180.0382,12635.66959
1/9/1977,72.56127093,90.07606047,4128.486105,2414.538843,1175.993012,63428.55924,12635.66959
1/10/1977,56.29753779,81.3186657,3127.640988,2439.559971,1175.993012,66931.51715,12635.66959
1/11/1977,56.29753779,81.3186657,3127.640988,2439.559971,1175.993012,66931.51715,12635.66959
1/12/1977,61.30176337,106.3397936,3127.640988,2377.007151,1175.993012,63178.34797,12635.66959
1/13/1977,42.9827233,85.96544659,929.3561794,2253.688735,1091.993511,59246.45644,11733.12176
1/14/1977,46.46780897,89.45053227,929.3561794,2265.305687,1091.993511,61686.01641,11733.12176
1/15/1977,38.3359424,75.51018958,929.3561794,2218.837878,1091.993511,61569.84689,11733.12176
1/16/1977,39.49763762,80.15697047,4182.102807,2288.539592,1091.993511,63893.23733,11733.12176
1/17/1977,182.3861502,241.6326066,697.0171346,2404.709114,1091.993511,66797.47539,11733.12176
1/18/1977,80.73781809,110.3610463,2671.899016,2410.51759,1091.993511,60640.49071,11733.12176
1/19/1977,80.73781809,76.6718848,4530.611375,2335.007401,1091.993511,63660.89829,11733.12176
1/20/1977,63.26770914,73.99104967,6648.47113,2187.561468,1007.99401,59943.47357,10830.57394
1/21/1977,52.5443686,72.91871561,7720.805183,2230.454831,1007.99401,61337.50784,10830.57394
1/22/1977,58.97837292,75.06338372,9865.473289,2209.00815,1007.99401,63589.40935,10830.57394
1/23/1977,80.42505399,99.72706694,6326.770914,2123.221425,1007.99401,61980.90827,10830.57394
1/24/1977,85.25055723,102.4079021,6916.554643,2010.62635,1007.99401,60211.55708,10830.57394
1/25/1977,71.84638156,81.49738804,3217.002159,1951.647977,1007.99401,58656.67271,10830.57394
1/26/1977,75.06338372,97.58239884,4503.803023,1919.477955,1007.99401,58013.27228,10830.57394
1/27/1977,132.9694226,159.7777739,2573.601728,1983.817998,1007.99401,58442.2059,10830.57394
1/28/1977,77.65485768,98.29728821,2359.134917,1838.159289,2654.026782,50917.99529,9928.026109
1/29/1977,75.68891192,100.263234,2260.837629,1857.818747,2654.026782,51606.07631,9928.026109
1/30/1977,69.79107463,95.34836956,4128.486105,1985.605222,2654.026782,50917.99529,9928.026109
1/31/1977,79.62080345,110.0929628,4128.486105,2034.753866,2654.026782,50524.80614,9928.026109
2/1/1977,79.62080345,110.0929628,4128.486105,2034.753866,2654.026782,50524.80614,9928.026109
2/2/1977,72.38254859,100.0845116,3753.169186,1849.776242,2412.75162,45931.64194,9025.478281
2/3/1977,72.38254859,100.0845116,3753.169186,1849.776242,2412.75162,45931.64194,9025.478281
2/4/1977,105.4461819,176.0415071,10544.61819,2046.370818,2412.75162,42625.27861,9025.478281
2/5/1977,105.4461819,176.0415071,10544.61819,2046.370818,2412.75162,42625.27861,9025.478281
2/6/1977,105.4461819,176.0415071,10544.61819,2046.370818,2412.75162,42625.27861,9025.478281
2/7/1977,105.4461819,176.0415071,10544.61819,2046.370818,2412.75162,42625.27861,9025.478281
2/8/1977,90.25478281,121.5311927,4646.780897,2135.731989,2412.75162,43697.61267,9025.478281
2/9/1977,120.637581,133.1481449,3485.085673,2171.476458,2412.75162,44144.41852,9025.478281
2/10/1977,120.637581,229.8816126,4043.592992,1856.47833,2412.75162,86613.31509,9025.478281
2/11/1977,132.7013391,241.811329,8515.002591,2196.944391,2654.026782,99980.62927,9928.026109
2/12/1977,298.0909945,452.7707137,14361.45721,3242.581795,3136.577105,123038.0454,11733.12176
2/13/1977,412.7413771,570.6961831,24738.74661,4503.803023,4342.952915,107994.7625,16245.86091
2/14/1977,619.8090827,885.7479279,28953.01944,7227.531518,5790.603887,102300.6687,21661.14787
2/15/1977,770.8294619,1079.840392,26486.65111,11477.54882,9168.456154,165032.2108,34296.81747
2/16/1977,674.6768418,1014.249292,23233.90449,11616.95224,12063.7581,322147.0218,45127.3914
2/17/1977,1028.368357,1854.065578,55546.90395,20116.98684,20267.1136,529947.4891,75814.01756
2/18/1977,1790.797869,3324.235565,70774.04751,27130.05154,28953.01944,1016572.682,108305.7394
2/19/1977,2835.429959,5263.372978,112058.9086,42955.91495,45842.28077,1609573.414,171484.0873
2/20/1977,3735.296952,6369.664276,194628.6306,60747.72411,53080.53563,1688747.411,198560.5222
2/21/1977,2468.602352,3964.955162,105580.2237,53701.59577,41016.77753,1033774.708,153433.1308
2/22/1977,3898.604492,6300.632771,402996.5414,57376.57393,56766.68394,1171927.078,189535.0439
2/23/1977,80067.73696,119826.3092,29300213.12,481333.7354,745618.1223,8383494.862,2048783.57
2/24/1977,97771.62112,337207.3951,114072260.4,2235700.331,1766976.415,22107339.37,6507369.84
2/25/1977,114543.1491,310172.6249,74302026.54,4333123.186,2174693.46,33526524.17,9386497.412
2/26/1977,92265.40916,213126.3931,35777978.88,5442095.32,1900041.9,34660964.24,9025478.281
2/27/1977,78293.79006,154995.164,21099512.91,5239933.542,1070457.469,30300139.09,7148178.798
2/28/1977,44110.75915,99837.8748,12212872.11,4051596.774,712286.7247,21521655.09,4756427.054
3/1/1977,20896.21625,50122.68087,6847746.541,2436950.625,427101.7173,12763634.79,2852051.137
3/2/1977,10596.44767,26359.75825,3327810.012,1390674.289,204923.0376,7645205.632,1768993.743
3/3/1977,6005.070698,15763.31058,2064243.052,924530.6762,146373.5983,5367031.936,1263566.959
3/4/1977,17675.63964,41883.58089,7915612.536,1233452.245,305481.1634,8741756.563,1940477.83
3/5/1977,32713.33751,84757.28356,14423607.9,3215572.381,788094.0401,17880812.89,3754598.965
3/6/1977,22831.77922,57405.61631,7828038.588,3229065.918,590364.5768,16177946.42,3294299.572
3/7/1977,8651.948586,20617.4094,2448317.366,1599690.068,333192.0626,8836032.598,1859248.526
3/8/1977,4923.800527,12179.92762,1697415.445,999013.2123,234528.3935,5947432.742,1308694.351
3/9/1977,3213.427713,8914.670429,1285371.085,704880.9176,187622.7148,4675019.027,1046955.481
3/10/1977,3019.513971,8181.908826,1129882.647,602928.7575,176300.6545,4392905.81,983777.1326
3/11/1977,2340.369071,7541.189229,1152848.468,480209.0612,156891.4081,3831270.85,875471.3932
3/12/1977,2582.537845,7519.742548,1055802.237,407129.4955,137482.1617,3623148.682,767165.6539
3/13/1977,6330.34536,22156.20876,3970852.999,917900.0773,260407.3887,7553252.987,1453102.003
3/14/1977,9561.645307,29449.86755,6932192.848,1338630.343,346131.5601,10412631.74,1931452.352
3/15/1977,6248.133083,14805.35883,3409307.4,990193.2647,245850.4539,7280433.332,1371872.699
3/16/1977,3125.853765,7956.718674,1212452.369,605278.9563,171448.3429,4792975.773,956700.6978
3/17/1977,3004.322572,5752.178583,2139663.881,396790.408,132629.8501,3744411.791,740089.219
3/18/1977,45975.55658,144654.8,53077471.82,2709318.368,789309.3521,16234729.06,4404433.401
3/19/1977,101096.9737,249215.7956,47727175.95,6057001.825,1418492.422,29271100.52,7915344.452
3/20/1977,74789.93854,163764.1758,19104167.32,5999065.627,1256748.702,27327092.93,7012796.624
3/21/1977,28560.27709,63311.94292,9466833.105,3399272.14,722994.427,16536999.6,4034388.791
3/22/1977,37494.16017,130303.7789,20066319.05,3397618.958,837832.468,17381552.03,4675197.749
3/23/1977,42736.08647,197566.826,41685199.09,5832424.915,1268070.762,22874315.13,7075974.972
3/24/1977,26572.43784,118943.2932,21732458.09,5425206.058,1145145.535,21953895.07,6390038.623
3/25/1977,10956.57319,48078.09727,9893622.058,2559259.26,591982.014,11479872.21,3303325.051
3/26/1977,8335.163234,20792.11048,3737084.175,1342785.637,331574.6254,6585694.907,1850223.048
3/27/1977,5686.944929,14944.76225,2731056.111,911233.7339,239380.7051,4833903.189,1335770.786
3/28/1977,16898.19745,68410.44453,19446554.65,1839723.11,493318.345,8885181.242,2752770.876
3/29/1977,42900.06421,122902.8867,36383892.3,3336929.319,839449.9052,13913534.34,4684223.228
3/30/1977,25364.72161,80088.60918,25604388.27,3221519.367,722994.427,12802194.14,4034388.791
3/31/1977,9936.962226,31812.57691,8278418.89,1456944.534,388184.9272,6941575.771,2166114.787
4/1/1977,5755.157289,18424.78413,4794584.274,843813.709,224823.7704,4020329.301,1254541.481
4/2/1977,31251.03131,146971.6032,17460636.67,1617605.196,488466.0334,5273274.195,2725694.441
4/3/1977,96650.54055,454541.3159,54000776.97,5002792.228,1510686.342,16308735.43,8429796.714
4/4/1977,58031.14451,297599.5081,33831245.77,5014680.838,1374821.617,15647141.06,7671656.539
4/5/1977,20368.98534,102781.4318,10605919.95,2844634.16,847537.0911,10722983.09,4729350.619
4/6/1977,8900.372641,56962.3849,4895204.953,1759306.992,536989.1494,7298305.566,2996458.789
4/7/1977,6809.321238,43579.65592,3745126.681,1345975.831,410829.048,5583643.415,2292471.483
4/8/1977,5549.328725,35515.70384,3052130.799,1096917.311,334809.4997,4550449.555,1868274.004
4/9/1977,8066.632915,17773.93693,2132872.432,578336.5632,247467.8911,4088005.494,1380898.177
4/10/1977,5852.263095,12894.81699,1547378.039,419577.5066,179535.5288,2965807.908,1001828.089
4/11/1977,4428.73964,9758.239884,1170988.786,317518.1131,135864.7245,2244395.173,758140.1756
4/12/1977,3524.404588,5408.138075,723110.5965,238808.7936,109985.7294,1853350.689,613732.5231
4/13/1977,2597.729244,3871.125932,570481.7163,187443.9925,92193.92022,1548450.373,514452.262
4/14/1977,2141.987271,2643.303441,546890.3671,157686.7225,82489.29704,1390013.016,460299.3923
4/15/1977,1729.138661,2171.476458,550911.6198,129082.2116,72784.67386,1226482.073,406146.5226
4/16/1977,1322.545332,1537.012143,264509.0664,107948.2947,64697.48787,1086631.841,361019.1312
4/17/1977,1124.163532,1223.354432,238058.1598,100182.8089,59845.17628,988602.6358,333942.6964
4/18/1977,828.8248619,1157.227166,247083.6381,93985.6117,11572.27166,969568.7064,315891.7398
4/19/1977,343.146897,686.293794,240202.8279,58049.01674,10580.36266,872165.0299,288815.305
4/20/1977,554.0392608,1080.376559,210534.9191,63991.53462,10249.72632,883692.621,279789.8267
4/21/1977,530.8053563,1002.63234,206424.3052,49246.94139,10910.99899,952500.7227,297840.7833
4/22/1977,1801.521209,5460.861166,1441216.967,181278.0717,20830.08898,1615739.335,568605.1317
4/23/1977,13886.72599,28023.66326,8569736.308,512933.1221,46289.08663,4053422.721,1263566.959
4/24/1977,21605.74395,59205.3503,15095961.36,1964158.541,103819.8086,9259604.549,2834000.18
4/25/1977,17193.98293,42742.78855,6308496.554,1718187.449,89602.44626,7967352.654,2445904.614
4/26/1977,14699.91265,30239.8203,3212980.907,1224292.725,77699.53827,6698960.191,2120987.396
4/27/1977,11009.29628,24181.1329,3342107.799,1165805.838,72739.99327,6448302.106,1985605.222
4/28/1977,7109.574772,12578.47844,2146544.691,772482.6435,50587.35896,4416139.714,1380898.177
4/29/1977,6803.959567,12095.92812,1763989.517,604796.406,46619.72296,4019376.115,1272592.438
4/30/1977,5833.497249,10408.78921,1841555.014,523870.9294,42321.45063,3603042.419,1155261.22
5/1/1977,3573.553232,5983.624017,1146861.27,348213.6754,30749.17897,2626146.096,839369.4801
5/2/1977,2125.008649,6008.645145,875650.1156,268557.1275,27112.17931,2245914.313,740089.219
5/3/1977,3450.234816,6900.469632,619272.9157,249478.5175,32732.99697,2645180.026,893522.3498
5/4/1977,29014.14248,97825.46122,25784790.6,1579658.868,102827.8996,6764408.313,2806923.745
5/5/1977,53663.61727,180842.8828,31138927.72,5324272.616,207639.6172,14275223.68,5668000.36
5/6/1977,39499.42485,112057.1213,18347814.37,4846020.564,175237.2565,13185419.52,4783503.489
5/7/1977,16634.582,30306.84118,92356110.75,1690802.718,84312.26493,6642439.251,2301496.962
5/8/1977,6541.237724,11610.69696,2153157.418,660119.907,40337.63263,3237912.674,1101108.35
5/9/1977,2728.196554,5646.732402,704255.3894,298198.2279,23475.17965,1878014.372,640808.9579
5/10/1977,1777.393693,3144.619611,487643.9107,181385.3051,16862.45299,1335323.98,460299.3923
5/11/1977,1289.481699,1881.946263,442605.8804,129296.6785,12894.81699,1021130.102,351993.6529
5/12/1977,1024.972632,997.2706694,144050.2078,101112.1651,10249.72632,833829.0875,279789.8267
5/13/1977,579.0603887,820.3355507,101335.568,84446.30669,8927.180993,714174.4794,243687.9136
5/14/1977,514.7203455,857.8672425,145837.4312,70988.51432,7935.271993,632677.0914,216611.4787
5/15/1977,731.8679913,1069.653218,206424.3052,63803.87616,6943.362994,559222.2087,189535.0439
5/16/1977,611.2304103,1117.90825,124658.8337,48094.18228,5951.453995,542869.1144,162458.6091
5/17/1977,300.2535349,986.5473289,108663.1841,33027.88884,5290.181329,534737.2478,144407.6525
5/18/1977,271.6579601,957.9517542,125820.5289,33885.75608,5290.181329,487554.5495,144407.6525
5/19/1977,232.3390449,848.0375137,92935.61794,26951.3292,4298.27233,426342.1473,117331.2176
5/20/1977,245.7432205,737.2296615,81586.74921,22116.88985,3636.999664,350921.3189,99280.26109
5/21/1977,259.1473962,732.761603,76850.60714,18408.40125,3306.363331,304721.5934,90254.78281
5/22/1977,360.3042419,1055.176708,90076.06047,17929.42537,3174.108797,322558.0832,86644.5915
5/23/1977,437.5122937,969.3899841,54474.5699,14326.38295,3174.108797,323844.8841,86644.5915
5/24/1977,594.2517878,891.3776817,60274.1099,13413.11178,3141.045164,277600.478,85742.04367
5/25/1977,618.0218593,935.1646555,83758.22567,10246.15188,3008.790631,291120.8232,82131.85235
5/26/1977,651.4429373,957.0581424,64340.04319,9892.28164,2975.726998,285508.9417,81229.30453
5/27/1977,622.4899179,796.2080345,44153.35464,8685.905831,2678.154298,256958.0475,73106.37407
5/28/1977,597.6475123,760.6422884,27165.79601,8081.824314,2512.836131,239738.1498,68593.63493
